web-scraper-order,web-scraper-start-url,cars,cars-href,price,carburant,Ville,group one,boite,puissance
"1679936972-1027","https://www.avito.ma/fr/maroc/voitures-%C3%A0_vendre?o=071&price_min=0","Camera Icon655 000 DHMercedes classeVoitures d'occasionTimeFill Iconil y a 22 heuresMapPinFill IconKénitra, Autre secteur","https://www.avito.ma/fr/autre_secteur/voitures/Mercedes_classe_52627550.htm","55 000 DH","Diesel","Kénitra","[{""group one"":""Type""},{""group one"":""Voitures d'occasion, à vendre""},{""group one"":""Secteur""},{""group one"":""Autre secteur""},{""group one"":""Marque""},{""group one"":""Mercedes-Benz""},{""group one"":""Kilométrage""},{""group one"":""10 000 - 14 999""},{""group one"":""État""},{""group one"":""Excellent""},{""group one"":""Année-Modèle""},{""group one"":""1999""},{""group one"":""Origine""},{""group one"":""Dédouanée""},{""group one"":""Nombre de portes""},{""group one"":""5""},{""group one"":""Première main""},{""group one"":""Non""},{""group one"":""Modèle""},{""group one"":""250""}]","Diesel","10 CV"
"1679936980-1028","https://www.avito.ma/fr/maroc/voitures-%C3%A0_vendre?o=070&price_min=0","Camera Icon725 000 DHunoVoitures d'occasionTimeFill Iconil y a 22 heuresMapPinFill IconAgadir","https://www.avito.ma/fr/agadir/voitures/uno_52627561.htm","25 000 DH","Manuelle","Agadir","[{""group one"":""Type""},{""group one"":""Voitures d'occasion, à vendre""},{""group one"":""Modèle""},{""group one"":""Uno""},{""group one"":""Kilométrage""},{""group one"":""200 000 - 249 999""},{""group one"":""Année-Modèle""},{""group one"":""1996""},{""group one"":""Nombre de portes""},{""group one"":""5""},{""group one"":""Origine""},{""group one"":""WW au Maroc""},{""group one"":""Marque""},{""group one"":""Fiat""},{""group one"":""État""},{""group one"":""Bon""},{""group one"":""Première main""},{""group one"":""Non""}]","Manuelle","Essence"
"1679936983-1029","https://www.avito.ma/fr/maroc/voitures-%C3%A0_vendre?o=070&price_min=0","Camera Icon8425 000 DHVolkswagen Touareg Confort Diesel WWVoitures d'occasionTimeFill Iconil y a 22 heuresMapPinFill IconCasablanca, Autre secteur","https://www.avito.ma/fr/autre_secteur/voitures/Volkswagen_Touareg_Confort_Diesel_WW_52528093.htm","425 000 DH","12 CV","Casablanca","[{""group one"":""Type""},{""group one"":""Voitures d'occasion, à vendre""},{""group one"":""Secteur""},{""group one"":""Autre secteur""},{""group one"":""Modèle""},{""group one"":""Touareg""},{""group one"":""Année-Modèle""},{""group one"":""2020""},{""group one"":""Kilométrage""},{""group one"":""25 000 - 29 999""},{""group one"":""État""},{""group one"":""Très bon""},{""group one"":""Première main""},{""group one"":""Oui""},{""group one"":""Nombre de portes""},{""group one"":""5""},{""group one"":""Marque""},{""group one"":""Volkswagen""},{""group one"":""Origine""},{""group one"":""WW au Maroc""}]","12 CV","Automatique"
"1679936985-1030","https://www.avito.ma/fr/maroc/voitures-%C3%A0_vendre?o=070&price_min=0","Camera Icon8196 000 DHtalisman Voitures d'occasionTimeFill Iconil y a 22 heuresMapPinFill IconBerkane","https://www.avito.ma/fr/berkane/voitures/talisman__51800826.htm","196 000 DH","6 CV","Berkane","[{""group one"":""Type""},{""group one"":""Voitures d'occasion, à vendre""},{""group one"":""Modèle""},{""group one"":""Talisman""},{""group one"":""Année-Modèle""},{""group one"":""2016""},{""group one"":""Marque""},{""group one"":""Renault""},{""group one"":""Kilométrage""},{""group one"":""110 000 - 119 999""},{""group one"":""Origine""},{""group one"":""Dédouanée""},{""group one"":""État""},{""group one"":""Excellent""}]","6 CV","Diesel"
"1679936988-1031","https://www.avito.ma/fr/maroc/voitures-%C3%A0_vendre?o=070&price_min=0","Camera Icon5205 000 DHHonda jazz Hybride 2021Voitures d'occasionTimeFill Iconil y a 22 heuresMapPinFill IconRabat, Hay Riad","https://www.avito.ma/fr/hay_riad/voitures/Honda_jazz_Hybride_2021_52565137.htm","205 000 DH","9 CV","Rabat","[{""group one"":""Type""},{""group one"":""Voitures d'occasion, à vendre""},{""group one"":""Secteur""},{""group one"":""Hay Riad""},{""group one"":""Modèle""},{""group one"":""Jazz""},{""group one"":""Année-Modèle""},{""group one"":""2021""},{""group one"":""Kilométrage""},{""group one"":""10 000 - 14 999""},{""group one"":""Origine""},{""group one"":""WW au Maroc""},{""group one"":""Nombre de portes""},{""group one"":""5""},{""group one"":""Première main""},{""group one"":""Oui""},{""group one"":""Marque""},{""group one"":""Honda""},{""group one"":""État""},{""group one"":""6""}]","9 CV","Hybride"
"1679936991-1032","https://www.avito.ma/fr/maroc/voitures-%C3%A0_vendre?o=070&price_min=0","Camera Icon695 000 DHPeugeot 301 Diesel 2016 etat ww 1er main Voitures d'occasionTimeFill Iconil y a 22 heuresMapPinFill IconKénitra, Autre secteur","https://www.avito.ma/fr/autre_secteur/voitures/Peugeot_301_Diesel_2016_etat_ww_1er_main__48820997.htm","95 000 DH","6 CV","Kénitra","[{""group one"":""Type""},{""group one"":""Voitures d'occasion, à vendre""},{""group one"":""Secteur""},{""group one"":""Autre secteur""},{""group one"":""Première main""},{""group one"":""Non""},{""group one"":""Nombre de portes""},{""group one"":""5""},{""group one"":""État""},{""group one"":""Excellent""},{""group one"":""Marque""},{""group one"":""Peugeot""},{""group one"":""Kilométrage""},{""group one"":""90 000 - 94 999""},{""group one"":""Origine""},{""group one"":""WW au Maroc""},{""group one"":""Année-Modèle""},{""group one"":""2016""},{""group one"":""Modèle""},{""group one"":""301""}]","6 CV","Manuelle"
"1679936993-1033","https://www.avito.ma/fr/maroc/voitures-%C3%A0_vendre?o=070&price_min=0","Camera Icon9167 000 DHDerkaoui Auto - Peugeot 208 1.6 HDI AllureVoitures d'occasionTimeFill Iconil y a 22 heuresMapPinFill IconTanger, Val Fleuri","https://www.avito.ma/fr/val_fleuri/voitures/Derkaoui_Auto___Peugeot_208_1_6_HDI_Allure_46533411.htm","167 000 DH","Diesel","Tanger","[{""group one"":""Type""},{""group one"":""Voitures d'occasion, à vendre""},{""group one"":""Secteur""},{""group one"":""Val Fleuri""},{""group one"":""Modèle""},{""group one"":""208""},{""group one"":""État""},{""group one"":""Excellent""},{""group one"":""Marque""},{""group one"":""Peugeot""},{""group one"":""Origine""},{""group one"":""WW au Maroc""},{""group one"":""Année-Modèle""},{""group one"":""2022""},{""group one"":""Nombre de portes""},{""group one"":""5""},{""group one"":""Première main""},{""group one"":""Oui""},{""group one"":""Kilométrage""},{""group one"":""45 000 - 49 999""}]","Diesel","6 CV"
"1679936996-1034","https://www.avito.ma/fr/maroc/voitures-%C3%A0_vendre?o=070&price_min=0","Camera Icon541 000 DHopel corsa 2002 Voitures d'occasionTimeFill Iconil y a 22 heuresMapPinFill IconNador","https://www.avito.ma/fr/nador/voitures/opel_corsa_2002__52627592.htm","41 000 DH","6 CV","Nador","[{""group one"":""Type""},{""group one"":""Voitures d'occasion, à vendre""},{""group one"":""Modèle""},{""group one"":""Corsa""},{""group one"":""Année-Modèle""},{""group one"":""2002""},{""group one"":""Nombre de portes""},{""group one"":""5""},{""group one"":""Kilométrage""},{""group one"":""300 000 - 349 999""},{""group one"":""Première main""},{""group one"":""Non""},{""group one"":""Marque""},{""group one"":""Opel""},{""group one"":""Origine""},{""group one"":""WW au Maroc""},{""group one"":""État""},{""group one"":""Très bon""}]","6 CV","Manuelle"
"1679936999-1035","https://www.avito.ma/fr/maroc/voitures-%C3%A0_vendre?o=070&price_min=0","Camera Icon859 000 DHفورد فيستا Voitures d'occasionTimeFill Iconil y a 22 heuresMapPinFill IconEssaouira","https://www.avito.ma/fr/essaouira/voitures/%D9%81%D9%88%D8%B1%D8%AF_%D9%81%D9%8A%D8%B3%D8%AA%D8%A7__52500468.htm","59 000 DH","Essence","Essaouira","[{""group one"":""Type""},{""group one"":""Voitures d'occasion, à vendre""},{""group one"":""Modèle""},{""group one"":""Fiesta""},{""group one"":""État""},{""group one"":""Bon""},{""group one"":""Première main""},{""group one"":""Non""},{""group one"":""Année-Modèle""},{""group one"":""2012""},{""group one"":""Origine""},{""group one"":""WW au Maroc""},{""group one"":""Kilométrage""},{""group one"":""150 000 - 159 999""},{""group one"":""Nombre de portes""},{""group one"":""5""},{""group one"":""Marque""},{""group one"":""Ford""}]","Essence","6 CV"
"1679937001-1036","https://www.avito.ma/fr/maroc/voitures-%C3%A0_vendre?o=070&price_min=0","Camera Icon659 000 DHgolf 4Voitures d'occasionTimeFill Iconil y a 22 heuresMapPinFill IconEssaouira","https://www.avito.ma/fr/essaouira/voitures/golf_4_52477856.htm","59 000 DH","Manuelle","Essaouira","[{""group one"":""Type""},{""group one"":""Voitures d'occasion, à vendre""},{""group one"":""Modèle""},{""group one"":""GOLF 4""},{""group one"":""Marque""},{""group one"":""Volkswagen""},{""group one"":""Origine""},{""group one"":""WW au Maroc""},{""group one"":""Nombre de portes""},{""group one"":""5""},{""group one"":""Première main""},{""group one"":""Non""},{""group one"":""État""},{""group one"":""Bon""},{""group one"":""Kilométrage""},{""group one"":""160 000 - 169 999""},{""group one"":""Année-Modèle""},{""group one"":""2002""}]","Manuelle","Diesel"
"1679937004-1037","https://www.avito.ma/fr/maroc/voitures-%C3%A0_vendre?o=070&price_min=0","Camera Icon542 000 DHVolkswagen Voitures d'occasionTimeFill Iconil y a 22 heuresMapPinFill IconNador","https://www.avito.ma/fr/nador/voitures/Volkswagen__52627597.htm","42 000 DH","Manuelle","Nador","[{""group one"":""Type""},{""group one"":""Voitures d'occasion, à vendre""},{""group one"":""Modèle""},{""group one"":""GOLF 2""},{""group one"":""Nombre de portes""},{""group one"":""5""},{""group one"":""Marque""},{""group one"":""Volkswagen""},{""group one"":""État""},{""group one"":""Excellent""},{""group one"":""Kilométrage""},{""group one"":""15 000 - 19 999""},{""group one"":""Première main""},{""group one"":""Non""},{""group one"":""Origine""},{""group one"":""Dédouanée""},{""group one"":""Année-Modèle""},{""group one"":""1991""}]","Manuelle","6 CV"
"1679937007-1038","https://www.avito.ma/fr/maroc/voitures-%C3%A0_vendre?o=070&price_min=0","Camera Icon160 000 DHMercedes-BenzVoitures d'occasionTimeFill Iconil y a 22 heuresMapPinFill IconInzegan, Toute la ville","https://www.avito.ma/fr/inzegan/voitures/Mercedes_Benz_52627603.htm","60 000 DH","Manuelle","Inzegan","[{""group one"":""Type""},{""group one"":""Voitures d'occasion, à vendre""},{""group one"":""Secteur""},{""group one"":""Toute la ville""},{""group one"":""Modèle""},{""group one"":""Classe B""},{""group one"":""Origine""},{""group one"":""WW au Maroc""},{""group one"":""État""},{""group one"":""Excellent""},{""group one"":""Kilométrage""},{""group one"":""300 000 - 349 999""},{""group one"":""Nombre de portes""},{""group one"":""5""},{""group one"":""Année-Modèle""},{""group one"":""2008""},{""group one"":""Marque""},{""group one"":""Mercedes-Benz""}]","Manuelle","Diesel"
"1679937010-1039","https://www.avito.ma/fr/maroc/voitures-%C3%A0_vendre?o=070&price_min=0","Camera Icon635 000 DHFiat siena essence Voitures d'occasionTimeFill Iconil y a 22 heuresMapPinFill IconBenslimane","https://www.avito.ma/fr/benslimane/voitures/Fiat_siena_essence__52627612.htm","35 000 DH","7 CV","Benslimane","[{""group one"":""Type""},{""group one"":""Voitures d'occasion, à vendre""},{""group one"":""Modèle""},{""group one"":""Siena""},{""group one"":""Année-Modèle""},{""group one"":""2004""},{""group one"":""Marque""},{""group one"":""Fiat""},{""group one"":""Kilométrage""},{""group one"":""190 000 - 199 999""}]","7 CV","null"
"1679937013-1040","https://www.avito.ma/fr/maroc/voitures-%C3%A0_vendre?o=070&price_min=0","Camera Icon7195 000 DHAudi a8 Diesel 2013Voitures d'occasionTimeFill Iconil y a 22 heuresMapPinFill IconMohammedia, Centre Ville","https://www.avito.ma/fr/centre_ville/voitures/Audi_a8_Diesel_2013_52627615.htm","195 000 DH","12 CV","Mohammedia","[{""group one"":""Type""},{""group one"":""Voitures d'occasion, à vendre""},{""group one"":""Secteur""},{""group one"":""Centre Ville""},{""group one"":""Modèle""},{""group one"":""A8""},{""group one"":""État""},{""group one"":""Très bon""},{""group one"":""Marque""},{""group one"":""Audi""},{""group one"":""Première main""},{""group one"":""Oui""},{""group one"":""Année-Modèle""},{""group one"":""2013""},{""group one"":""Kilométrage""},{""group one"":""300 000 - 349 999""},{""group one"":""Nombre de portes""},{""group one"":""5""},{""group one"":""Origine""},{""group one"":""WW au Maroc""}]","12 CV","Diesel"
"1679937016-1041","https://www.avito.ma/fr/maroc/voitures-%C3%A0_vendre?o=070&price_min=0","Camera Icon655 000 DHRenault symbolVoitures d'occasionTimeFill Iconil y a 22 heuresMapPinFill IconErrachidia, Toute la ville","https://www.avito.ma/fr/errachidia/voitures/Renault_symbol_52627620.htm","55 000 DH","Essence","Errachidia","[{""group one"":""Type""},{""group one"":""Voitures d'occasion, à vendre""},{""group one"":""Secteur""},{""group one"":""Toute la ville""},{""group one"":""Modèle""},{""group one"":""Symbol""},{""group one"":""Année-Modèle""},{""group one"":""2009""},{""group one"":""Nombre de portes""},{""group one"":""5""},{""group one"":""État""},{""group one"":""Excellent""},{""group one"":""Kilométrage""},{""group one"":""0 - 4 999""},{""group one"":""Origine""},{""group one"":""WW au Maroc""},{""group one"":""Marque""},{""group one"":""Renault""}]","Essence","7 CV"
"1679937018-1042","https://www.avito.ma/fr/maroc/voitures-%C3%A0_vendre?o=070&price_min=0","Camera Icon12425 000 DHPORSCHE CAYENNE DIESEL 2015Voitures d'occasionTimeFill Iconil y a 22 heuresMapPinFill IconCasablanca, Mers Sultan","https://www.avito.ma/fr/mers_sultan/voitures/PORSCHE_CAYENNE_DIESEL_2015_52495508.htm","425 000 DH","Automatique","Casablanca","[{""group one"":""Type""},{""group one"":""Voitures d'occasion, à vendre""},{""group one"":""Secteur""},{""group one"":""Mers Sultan""},{""group one"":""Modèle""},{""group one"":""Cayenne""},{""group one"":""Kilométrage""},{""group one"":""190 000 - 199 999""},{""group one"":""Origine""},{""group one"":""WW au Maroc""},{""group one"":""Marque""},{""group one"":""Porsche""},{""group one"":""Nombre de portes""},{""group one"":""5""},{""group one"":""Année-Modèle""},{""group one"":""2015""},{""group one"":""Première main""},{""group one"":""Non""},{""group one"":""État""},{""group one"":""Excellent""}]","Automatique","Diesel"
"1679937021-1043","https://www.avito.ma/fr/maroc/voitures-%C3%A0_vendre?o=070&price_min=0","Camera Icon8320 000 DHBMW M6 V10 Voitures d'occasionTimeFill Iconil y a 22 heuresMapPinFill IconCasablanca, Mers Sultan","https://www.avito.ma/fr/mers_sultan/voitures/BMW_M6_V10__51072046.htm","320 000 DH","Automatique","Casablanca","[{""group one"":""Type""},{""group one"":""Voitures d'occasion, à vendre""},{""group one"":""Secteur""},{""group one"":""Mers Sultan""},{""group one"":""Modèle""},{""group one"":""M6""},{""group one"":""Nombre de portes""},{""group one"":""3""},{""group one"":""Année-Modèle""},{""group one"":""2009""},{""group one"":""Kilométrage""},{""group one"":""100 000 - 109 999""},{""group one"":""Marque""},{""group one"":""BMW""},{""group one"":""Origine""},{""group one"":""WW au Maroc""},{""group one"":""État""},{""group one"":""Très bon""},{""group one"":""Première main""},{""group one"":""Non""}]","Automatique","28 CV"
"1679937024-1044","https://www.avito.ma/fr/maroc/voitures-%C3%A0_vendre?o=070&price_min=0","Camera Icon859 000 DHPeugeot bipper 2014Voitures d'occasionTimeFill Iconil y a 22 heuresMapPinFill IconCasablanca, Aïn Sebaâ","https://www.avito.ma/fr/ain_sebaa/voitures/Peugeot_bipper_2014_52627625.htm","59 000 DH","6 CV","Casablanca","[{""group one"":""Type""},{""group one"":""Voitures d'occasion, à vendre""},{""group one"":""Secteur""},{""group one"":""Aïn Sebaâ""},{""group one"":""Modèle""},{""group one"":""Bipper""},{""group one"":""Origine""},{""group one"":""WW au Maroc""},{""group one"":""État""},{""group one"":""Très bon""},{""group one"":""Kilométrage""},{""group one"":""140 000 - 149 999""},{""group one"":""Année-Modèle""},{""group one"":""2014""},{""group one"":""Nombre de portes""},{""group one"":""5""},{""group one"":""Marque""},{""group one"":""Peugeot""}]","6 CV","Manuelle"
